drug1,cell.line,drug1.conc,well,upid,time,cell.count,drug1.units
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,27.4,103.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,30.7,108.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,48.1,147.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,51.4,157.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,54.7,169.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,57.9,172.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,61.2,173.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,72.9,189.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,76.2,190.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,79.5,186.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,82.8,189.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,94.4,187.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,97.6,174.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,100.9,182.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,104.2,171.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,107.5,169.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,110.8,175.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,114.0,169.0,M
afatinib,DS9,2.48e-07,D15,HTS001_DS9-2,117.3,173.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,5.2,34.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,8.5,38.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,20.7,47.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,23.9,46.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,27.4,50.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,30.7,56.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,48.1,70.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,51.4,74.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,54.7,75.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,57.9,77.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,61.2,80.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,72.9,81.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,76.2,83.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,79.5,76.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,82.8,73.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,94.4,75.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,97.6,71.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,100.9,75.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,104.2,75.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,107.5,78.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,110.8,73.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,114.0,75.0,M
afatinib,DS9,2.48e-07,K15,HTS001_DS9-2,117.3,80.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,5.2,54.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,8.5,56.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,20.7,72.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,23.9,77.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,27.4,75.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,30.7,84.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,48.1,100.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,51.4,108.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,54.7,106.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,57.9,116.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,61.2,116.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,72.9,141.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,76.2,153.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,79.5,151.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,82.8,143.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,94.4,140.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,97.6,146.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,100.9,152.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,104.2,148.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,107.5,141.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,110.8,139.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,114.0,143.0,M
afatinib,DS9,9.92125e-07,D14,HTS001_DS9-2,117.3,143.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,5.2,50.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,8.5,56.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,20.7,71.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,23.9,75.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,27.4,76.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,30.7,82.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,48.1,97.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,51.4,105.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,54.7,102.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,57.9,108.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,61.2,111.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,72.9,120.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,76.2,126.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,79.5,120.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,82.8,125.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,94.4,124.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,97.6,126.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,100.9,128.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,104.2,125.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,107.5,123.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,110.8,130.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,114.0,133.0,M
afatinib,DS9,9.92125e-07,K14,HTS001_DS9-2,117.3,128.0,M
afatinib,DS9,3.96875e-06,D13,HTS001_DS9-2,5.2,81.0,M
afatinib,DS9,3.96875e-06,D13,HTS001_DS9-2,8.5,79.0,M
afatinib,DS9,3.96875e-06,D13,HTS001_DS9-2,20.7,98.0,M
